TIMESTAMP,VEHICLE_ID,MARK,MODEL,CAR_YEAR,ENGINE_RPM,SPEED,ENGINE_COOLANT_TEMP,ENGINE_LOAD,THROTTLE_POS,AIR_INTAKE_TEMP,SPEED_TO_RPM,LOAD_TO_THROTTLE,TEMP_DIFF,IS_IDLE,FAULT_PRESENT,FAULT_TYPE,ENGINE_POWER,AUTOMATIC,BAROMETRIC_PRESSURE(KPA),FUEL_LEVEL,AMBIENT_AIR_TEMP,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,FUEL_TYPE,FUEL_PRESSURE,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1502902504267.0,car1,chevrolet,agile,2011.0,1009.0,0.0,80.0,33.3,25.0,59.0,0.0,1.2807692307692307,21.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,49.0,"4,49",,Biodiesel_Ethanol,,,,00:03:28,MIL is OFF0 codes,,"56,9%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902512283.0,car1,chevrolet,agile,2011.0,1003.0,0.0,80.0,32.5,25.0,59.0,0.0,1.25,21.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,52.0,"4,51",,Biodiesel_Ethanol,,,,00:03:35,MIL is OFF0 codes,,"56,5%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902520291.0,car1,chevrolet,agile,2011.0,995.0,0.0,80.0,32.9,25.0,59.0,0.0,1.2653846153846153,21.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,51.0,"4,48",,Biodiesel_Ethanol,,,,00:03:43,MIL is OFF0 codes,,"57,3%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902528300.0,car1,chevrolet,agile,2011.0,1004.0,0.0,80.0,32.5,25.0,60.0,0.0,1.25,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,51.0,"4,51",,Biodiesel_Ethanol,,,,00:03:51,MIL is OFF0 codes,,"56,5%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902536320.0,car1,chevrolet,agile,2011.0,1005.0,0.0,80.0,32.9,25.0,60.0,0.0,1.2653846153846153,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,49.0,"4,49",,Biodiesel_Ethanol,,,,00:03:59,MIL is OFF0 codes,,"56,9%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902544348.0,car1,chevrolet,agile,2011.0,1019.0,0.0,81.0,32.9,25.0,60.0,0.0,1.2653846153846153,21.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,50.0,"4,56",,Biodiesel_Ethanol,,,,00:04:07,MIL is OFF0 codes,,"56,5%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902552372.0,car1,chevrolet,agile,2011.0,1002.0,0.0,81.0,33.3,25.0,61.0,0.0,1.2807692307692307,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,49.0,"4,57",,Biodiesel_Ethanol,,,,00:04:15,MIL is OFF0 codes,,"56,5%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902560377.0,car1,chevrolet,agile,2011.0,1001.0,0.0,81.0,33.3,25.0,61.0,0.0,1.2807692307692307,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,50.0,"4,45",,Biodiesel_Ethanol,,,,00:04:23,MIL is OFF0 codes,,"57,3%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902568389.0,car1,chevrolet,agile,2011.0,1004.0,0.0,81.0,33.3,25.0,61.0,0.0,1.2807692307692307,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,52.0,"4,52",,Biodiesel_Ethanol,,,,00:04:31,MIL is OFF0 codes,,"56,9%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902576403.0,car1,chevrolet,agile,2011.0,1010.0,0.0,81.0,32.9,25.0,62.0,0.0,1.2653846153846153,19.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,52.0,"4,6",,Biodiesel_Ethanol,,,,00:04:39,MIL is OFF0 codes,,"58,4%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902584418.0,car1,chevrolet,agile,2011.0,1008.0,0.0,81.0,34.5,26.0,62.0,0.0,1.2777777777777777,19.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,49.0,"4,71",,Biodiesel_Ethanol,,,,00:04:47,MIL is OFF0 codes,,"56,9%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902592446.0,car1,chevrolet,agile,2011.0,1005.0,0.0,81.0,34.5,26.0,62.0,0.0,1.2777777777777777,19.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,50.0,"4,67",,Biodiesel_Ethanol,,,,00:04:55,MIL is OFF0 codes,,"56,5%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902600481.0,car1,chevrolet,agile,2011.0,1004.0,0.0,81.0,34.1,26.0,63.0,0.0,1.262962962962963,18.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,51.0,"4,74",,Biodiesel_Ethanol,,,,00:05:03,MIL is OFF0 codes,,"55,7%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902608491.0,car1,chevrolet,agile,2011.0,998.0,0.0,81.0,34.9,26.0,63.0,0.0,1.2925925925925925,18.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,53.0,"4,72",,Biodiesel_Ethanol,,,,00:05:11,MIL is OFF0 codes,,"56,1%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902616517.0,car1,chevrolet,agile,2011.0,999.0,0.0,81.0,34.9,26.0,63.0,0.0,1.2925925925925925,18.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,92.0,"4,72",,Biodiesel_Ethanol,,,,00:05:19,MIL is OFF0 codes,,"55,7%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902624545.0,car1,chevrolet,agile,2011.0,1589.0,0.0,81.0,37.3,22.0,64.0,0.0,1.6217391304347826,17.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,47.0,"7,86",,Biodiesel_Ethanol,,,,00:05:27,MIL is OFF0 codes,,"60,0%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902632569.0,car1,chevrolet,agile,2011.0,2955.0,0.0,81.0,26.7,32.0,65.0,0.0,0.8090909090909091,16.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,33.0,"11,43",,Biodiesel_Ethanol,,,,00:05:35,MIL is OFF0 codes,,"77,6%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502902640586.0,car1,chevrolet,agile,2011.0,1050.0,0.0,82.0,36.9,26.0,65.0,0.0,1.3666666666666667,17.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,50.0,"5,04",,Biodiesel_Ethanol,,,,00:05:43,MIL is OFF0 codes,,"53,7%","1,0%",13.0,16.0,2.0,8.0,2017.0
1502913547740.0,car1,chevrolet,agile,2011.0,1005.0,0.0,77.0,29.4,24.0,42.0,0.0,1.176,35.0,1,0,NORMAL,"1,4",n,100.0,"51,00%",,46.0,"4,16",,Biodiesel_Ethanol,,,,00:02:40,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913555751.0,car1,chevrolet,agile,2011.0,1004.0,8.0,79.0,36.5,27.0,43.0,0.007960199004975124,1.3035714285714286,36.0,0,0,NORMAL,"1,4",n,100.0,"51,00%",,51.0,"5,49",,Biodiesel_Ethanol,,,,00:02:47,MIL is OFF0 codes,,"54,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913563760.0,car1,chevrolet,agile,2011.0,1069.0,4.0,79.0,31.0,25.0,43.0,0.003738317757009346,1.1923076923076923,36.0,0,0,NORMAL,"1,4",n,100.0,"49,80%",,58.0,"4,63",,Biodiesel_Ethanol,,,,00:02:55,MIL is OFF0 codes,,"59,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913571764.0,car1,chevrolet,agile,2011.0,1034.0,0.0,79.0,32.2,25.0,44.0,0.0,1.2384615384615385,35.0,1,0,NORMAL,"1,4",n,100.0,"50,60%",,47.0,"4,61",,Biodiesel_Ethanol,,,,00:03:03,MIL is OFF0 codes,,"53,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913579766.0,car1,chevrolet,agile,2011.0,1013.0,0.0,79.0,30.2,24.0,44.0,0.0,1.208,35.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,47.0,"4,28",,Biodiesel_Ethanol,,,,00:03:11,MIL is OFF0 codes,,"58,4%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913587785.0,car1,chevrolet,agile,2011.0,1010.0,0.0,79.0,29.0,24.0,45.0,0.0,1.16,34.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,47.0,"4,07",,Biodiesel_Ethanol,,,,00:03:19,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913595804.0,car1,chevrolet,agile,2011.0,1004.0,0.0,79.0,29.0,24.0,45.0,0.0,1.16,34.0,1,0,NORMAL,"1,4",n,100.0,"49,40%",,46.0,"4,07",,Biodiesel_Ethanol,,,,00:03:27,MIL is OFF0 codes,,"56,1%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913603818.0,car1,chevrolet,agile,2011.0,1005.0,0.0,79.0,29.0,24.0,46.0,0.0,1.16,33.0,1,0,NORMAL,"1,4",n,100.0,"49,40%",,47.0,"4,11",,Biodiesel_Ethanol,,,,00:03:35,MIL is OFF0 codes,,"58,4%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913611823.0,car1,chevrolet,agile,2011.0,1015.0,0.0,79.0,29.0,24.0,47.0,0.0,1.16,32.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,09",,Biodiesel_Ethanol,,,,00:03:43,MIL is OFF0 codes,,"58,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913619832.0,car1,chevrolet,agile,2011.0,1013.0,0.0,79.0,29.0,24.0,47.0,0.0,1.16,32.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,47.0,"4,1",,Biodiesel_Ethanol,,,,00:03:51,MIL is OFF0 codes,,"57,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913627836.0,car1,chevrolet,agile,2011.0,1000.0,0.0,79.0,29.4,24.0,48.0,0.0,1.176,31.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,2",,Biodiesel_Ethanol,,,,00:03:59,MIL is OFF0 codes,,"58,0%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913635855.0,car1,chevrolet,agile,2011.0,1012.0,0.0,79.0,29.4,24.0,48.0,0.0,1.176,31.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,14",,Biodiesel_Ethanol,,,,00:04:07,MIL is OFF0 codes,,"58,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913643863.0,car1,chevrolet,agile,2011.0,1005.0,0.0,79.0,29.0,24.0,49.0,0.0,1.16,30.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,13",,Biodiesel_Ethanol,,,,00:04:15,MIL is OFF0 codes,,"58,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913651869.0,car1,chevrolet,agile,2011.0,1002.0,0.0,79.0,30.2,24.0,49.0,0.0,1.208,30.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,17",,Biodiesel_Ethanol,,,,00:04:23,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913659892.0,car1,chevrolet,agile,2011.0,999.0,0.0,79.0,29.8,24.0,50.0,0.0,1.192,29.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,11",,Biodiesel_Ethanol,,,,00:04:31,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913667914.0,car1,chevrolet,agile,2011.0,1000.0,0.0,79.0,29.8,24.0,50.0,0.0,1.192,29.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,14",,Biodiesel_Ethanol,,,,00:04:39,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913675927.0,car1,chevrolet,agile,2011.0,1002.0,0.0,79.0,31.4,25.0,51.0,0.0,1.2076923076923076,28.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,29",,Biodiesel_Ethanol,,,,00:04:47,MIL is OFF0 codes,,"57,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913683947.0,car1,chevrolet,agile,2011.0,1002.0,0.0,79.0,30.6,24.0,51.0,0.0,1.224,28.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,29",,Biodiesel_Ethanol,,,,00:04:55,MIL is OFF0 codes,,"58,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913691968.0,car1,chevrolet,agile,2011.0,989.0,0.0,79.0,31.0,24.0,51.0,0.0,1.24,28.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,18",,Biodiesel_Ethanol,,,,00:05:03,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913699979.0,car1,chevrolet,agile,2011.0,1012.0,0.0,79.0,30.6,24.0,52.0,0.0,1.224,27.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,47.0,"4,21",,Biodiesel_Ethanol,,,,00:05:11,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913707982.0,car1,chevrolet,agile,2011.0,1004.0,0.0,79.0,30.6,24.0,52.0,0.0,1.224,27.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,47.0,"4,26",,Biodiesel_Ethanol,,,,00:05:19,MIL is OFF0 codes,,"56,1%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913716002.0,car1,chevrolet,agile,2011.0,1004.0,0.0,79.0,30.2,24.0,52.0,0.0,1.208,27.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,45.0,"4,25",,Biodiesel_Ethanol,,,,00:05:27,MIL is OFF0 codes,,"59,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913724029.0,car1,chevrolet,agile,2011.0,1010.0,0.0,79.0,29.8,24.0,53.0,0.0,1.192,26.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,18",,Biodiesel_Ethanol,,,,00:05:35,MIL is OFF0 codes,,"55,7%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913732036.0,car1,chevrolet,agile,2011.0,1003.0,9.0,79.0,30.2,24.0,53.0,0.008964143426294821,1.208,26.0,0,0,NORMAL,"1,4",n,100.0,"49,00%",,78.0,"4,18",,Biodiesel_Ethanol,,,,00:05:43,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913740053.0,car1,chevrolet,agile,2011.0,1139.0,4.0,79.0,25.5,25.0,53.0,0.0035087719298245615,0.9807692307692307,26.0,0,0,NORMAL,"1,4",n,100.0,"47,10%",,47.0,"4,25",,Biodiesel_Ethanol,,,,00:05:51,MIL is OFF0 codes,,"71,4%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913748059.0,car1,chevrolet,agile,2011.0,1124.0,0.0,79.0,27.1,24.0,53.0,0.0,1.084,26.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,33",,Biodiesel_Ethanol,,,,00:05:59,MIL is OFF0 codes,,"57,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913756069.0,car1,chevrolet,agile,2011.0,1001.0,0.0,79.0,29.8,24.0,53.0,0.0,1.192,26.0,1,0,NORMAL,"1,4",n,100.0,"47,10%",,47.0,"4,14",,Biodiesel_Ethanol,,,,00:06:07,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913764083.0,car1,chevrolet,agile,2011.0,999.0,0.0,79.0,30.6,24.0,53.0,0.0,1.224,26.0,1,0,NORMAL,"1,4",n,100.0,"47,80%",,47.0,"4,18",,Biodiesel_Ethanol,,,,00:06:15,MIL is OFF0 codes,,"58,0%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913772104.0,car1,chevrolet,agile,2011.0,1005.0,0.0,78.0,30.6,24.0,53.0,0.0,1.224,25.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,47.0,"4,24",,Biodiesel_Ethanol,,,,00:06:23,MIL is OFF0 codes,,"57,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913780112.0,car1,chevrolet,agile,2011.0,1003.0,0.0,78.0,29.8,24.0,54.0,0.0,1.192,24.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,12",,Biodiesel_Ethanol,,,,00:06:31,MIL is OFF0 codes,,"57,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913788135.0,car1,chevrolet,agile,2011.0,1007.0,0.0,78.0,30.2,24.0,54.0,0.0,1.208,24.0,1,0,NORMAL,"1,4",n,100.0,"49,40%",,47.0,"4,09",,Biodiesel_Ethanol,,,,00:06:39,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913796156.0,car1,chevrolet,agile,2011.0,1006.0,0.0,78.0,30.2,24.0,54.0,0.0,1.208,24.0,1,0,NORMAL,"1,4",n,100.0,"49,40%",,47.0,"4,15",,Biodiesel_Ethanol,,,,00:06:47,MIL is OFF0 codes,,"58,4%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913804165.0,car1,chevrolet,agile,2011.0,1015.0,0.0,78.0,30.2,24.0,55.0,0.0,1.208,23.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,48.0,"4,19",,Biodiesel_Ethanol,,,,00:06:56,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913812186.0,car1,chevrolet,agile,2011.0,1015.0,0.0,78.0,30.2,24.0,55.0,0.0,1.208,23.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,45.0,"4,18",,Biodiesel_Ethanol,,,,00:07:03,MIL is OFF0 codes,,"58,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913820193.0,car1,chevrolet,agile,2011.0,1010.0,0.0,78.0,30.2,24.0,55.0,0.0,1.208,23.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,47.0,"4,17",,Biodiesel_Ethanol,,,,00:07:12,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913828198.0,car1,chevrolet,agile,2011.0,998.0,0.0,78.0,30.2,24.0,55.0,0.0,1.208,23.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,46.0,"4,17",,Biodiesel_Ethanol,,,,00:07:19,MIL is OFF0 codes,,"55,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913836219.0,car1,chevrolet,agile,2011.0,1009.0,0.0,78.0,30.2,24.0,56.0,0.0,1.208,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,47.0,"4,15",,Biodiesel_Ethanol,,,,00:07:27,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913844243.0,car1,chevrolet,agile,2011.0,995.0,0.0,78.0,30.2,24.0,56.0,0.0,1.208,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,46.0,"4,14",,Biodiesel_Ethanol,,,,00:07:36,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913852263.0,car1,chevrolet,agile,2011.0,1007.0,0.0,78.0,30.2,24.0,56.0,0.0,1.208,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,45.0,"4,13",,Biodiesel_Ethanol,,,,00:07:44,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913860266.0,car1,chevrolet,agile,2011.0,1012.0,0.0,78.0,30.2,24.0,56.0,0.0,1.208,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,46.0,"4,14",,Biodiesel_Ethanol,,,,00:07:52,MIL is OFF0 codes,,"56,1%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913868274.0,car1,chevrolet,agile,2011.0,1005.0,0.0,79.0,30.2,24.0,56.0,0.0,1.208,23.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,47.0,"4,08",,Biodiesel_Ethanol,,,,00:07:59,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913876283.0,car1,chevrolet,agile,2011.0,995.0,0.0,79.0,29.4,24.0,57.0,0.0,1.176,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,46.0,"4,05",,Biodiesel_Ethanol,,,,00:08:07,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913884289.0,car1,chevrolet,agile,2011.0,1007.0,0.0,79.0,30.2,24.0,57.0,0.0,1.208,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,46.0,"4,15",,Biodiesel_Ethanol,,,,00:08:15,MIL is OFF0 codes,,"56,1%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913892296.0,car1,chevrolet,agile,2011.0,1003.0,0.0,79.0,29.8,24.0,57.0,0.0,1.192,22.0,1,0,NORMAL,"1,4",n,100.0,"49,80%",,45.0,"4,15",,Biodiesel_Ethanol,,,,00:08:23,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913900305.0,car1,chevrolet,agile,2011.0,1024.0,6.0,78.0,30.2,24.0,57.0,0.005853658536585366,1.208,21.0,0,0,NORMAL,"1,4",n,100.0,"49,80%",,65.0,"4,23",,Biodiesel_Ethanol,,,,00:08:32,MIL is OFF0 codes,,"58,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913908310.0,car1,chevrolet,agile,2011.0,1072.0,5.0,78.0,34.1,26.0,57.0,0.004659832246039142,1.262962962962963,21.0,0,0,NORMAL,"1,4",n,100.0,"49,40%",,41.0,"5,02",,Biodiesel_Ethanol,,,,00:08:40,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913916325.0,car1,chevrolet,agile,2011.0,1012.0,0.0,78.0,35.7,26.0,58.0,0.0,1.3222222222222224,20.0,1,0,NORMAL,"1,4",n,100.0,"49,40%",,46.0,"4,94",,Biodiesel_Ethanol,,,,00:08:48,MIL is OFF0 codes,,"48,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913924333.0,car1,chevrolet,agile,2011.0,1014.0,0.0,79.0,29.8,24.0,58.0,0.0,1.192,21.0,1,0,NORMAL,"1,4",n,100.0,"48,20%",,47.0,"4,14",,Biodiesel_Ethanol,,,,00:08:56,MIL is OFF0 codes,,"57,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913932338.0,car1,chevrolet,agile,2011.0,1014.0,0.0,79.0,30.6,24.0,58.0,0.0,1.224,21.0,1,0,NORMAL,"1,4",n,100.0,"48,20%",,50.0,"4,17",,Biodiesel_Ethanol,,,,00:09:04,MIL is OFF0 codes,,"56,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913940349.0,car1,chevrolet,agile,2011.0,1017.0,0.0,79.0,30.6,24.0,58.0,0.0,1.224,21.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,46.0,"4,16",,Biodiesel_Ethanol,,,,00:09:11,MIL is OFF0 codes,,"55,7%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913948354.0,car1,chevrolet,agile,2011.0,1015.0,0.0,79.0,30.2,25.0,59.0,0.0,1.1615384615384614,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,47.0,"4,51",,Biodiesel_Ethanol,,,,00:09:20,MIL is OFF0 codes,,"58,0%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913956360.0,car1,chevrolet,agile,2011.0,1007.0,0.0,79.0,30.2,24.0,59.0,0.0,1.208,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,47.0,"4,09",,Biodiesel_Ethanol,,,,00:09:28,MIL is OFF0 codes,,"58,0%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913964366.0,car1,chevrolet,agile,2011.0,994.0,0.0,79.0,30.6,24.0,59.0,0.0,1.224,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,47.0,"4,17",,Biodiesel_Ethanol,,,,00:09:35,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913972371.0,car1,chevrolet,agile,2011.0,1014.0,0.0,79.0,29.8,24.0,59.0,0.0,1.192,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,45.0,"4,15",,Biodiesel_Ethanol,,,,00:09:43,MIL is OFF0 codes,,"58,4%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913980385.0,car1,chevrolet,agile,2011.0,994.0,9.0,79.0,57.6,30.0,59.0,0.009045226130653266,1.8580645161290323,20.0,0,0,NORMAL,"1,4",n,100.0,"47,50%",,37.0,"7,51",,Biodiesel_Ethanol,,,,00:09:52,MIL is OFF0 codes,,"51,8%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913988392.0,car1,chevrolet,agile,2011.0,1162.0,0.0,79.0,25.5,24.0,59.0,0.0,1.02,20.0,1,0,NORMAL,"1,4",n,100.0,"47,10%",,49.0,"4,04",,Biodiesel_Ethanol,,,,00:10:00,MIL is OFF0 codes,,"67,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502913996407.0,car1,chevrolet,agile,2011.0,1016.0,0.0,79.0,29.4,24.0,59.0,0.0,1.176,20.0,1,0,NORMAL,"1,4",n,100.0,"47,80%",,46.0,"4,1",,Biodiesel_Ethanol,,,,00:10:07,MIL is OFF0 codes,,"58,0%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502914004417.0,car1,chevrolet,agile,2011.0,1004.0,0.0,79.0,30.6,24.0,59.0,0.0,1.224,20.0,1,0,NORMAL,"1,4",n,100.0,"48,60%",,45.0,"4,23",,Biodiesel_Ethanol,,,,00:10:16,MIL is OFF0 codes,,"57,3%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502914012443.0,car1,chevrolet,agile,2011.0,1011.0,0.0,79.0,31.8,25.0,60.0,0.0,1.2230769230769232,19.0,1,0,NORMAL,"1,4",n,100.0,"49,00%",,46.0,"4,39",,Biodiesel_Ethanol,,,,00:10:24,MIL is OFF0 codes,,"56,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502914020450.0,car1,chevrolet,agile,2011.0,1064.0,5.0,79.0,52.5,30.0,60.0,0.004694835680751174,1.6935483870967742,19.0,0,0,NORMAL,"1,4",n,100.0,"48,60%",,60.0,"7,29",,Biodiesel_Ethanol,,,,00:10:32,MIL is OFF0 codes,,"52,9%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502914028951.0,car1,chevrolet,agile,2011.0,1370.0,19.0,79.0,37.6,30.0,61.0,0.013858497447118891,1.2129032258064516,18.0,0,0,NORMAL,"1,4",n,100.0,"45,10%",,79.0,"8,27",,Biodiesel_Ethanol,,,,00:10:40,MIL is OFF0 codes,,"63,5%","1,0%",0.0,19.0,2.0,8.0,2017.0
1502914036966.0,car1,chevrolet,agile,2011.0,1302.0,25.0,79.0,26.3,26.0,60.0,0.01918649270913277,0.9740740740740741,19.0,0,0,NORMAL,"1,4",n,100.0,"44,30%",,63.0,"5,22",,Biodiesel_Ethanol,,,,00:10:49,MIL is OFF0 codes,,"68,6%","1,0%",0.0,19.0,2.0,8.0,2017.0
